,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,Cluster prediction
"('111_60_mixed.fcs',)",436.94077766142965,-68.66428388023365,-58.25736325894481,-45.877356570862645,35.413034819028425,-6.582787985738394,1.9356473686097515,42.40919322243508,40.72120791997601,-10.171952254288144,-32.79540452728554,-11.466901172850879,59.23028135673974,-23.97251348770482,-51.98955328929872,33.17261532835349,2.6745493180167497,-35.069781366799404,-5.230212373249347,16.866077480634676,2.876091045052066,-11.264412314537344,-14.384823903274304,-5.115227585722869,-21.447813770317456,3.0541465907125493,7.238388097121803,-37.64643474421295,-18.289838402215306,25.42266025970687,15.182798448554049,32.63627826784763,18.14307075519396,2.346187537724739,-23.612793745956854,-1.8976977972082443,4.925096051633249,-6.247814415721858,-13.559106733167624,11.793587994816324,-10.356914285879753,-14.841056812020307,1.5871524893974582,7.57480271650887,1.4301579366532016,-9.266164994822176,-10.377997417949437,2.7296316997490795,9.954928886256765,0.691148178206395,-4.543353075469071,-4.818033323129475,0.67784820300791,-2.604458740041723,-0.5365120802859167,3.3492300534943475,6.698013454174197,4.517631552454698,-0.09805995074890184,-8.14618703468499,0.5508694724964127,-6.186315766366063,1.5238002070747223,-0.3502727640425305,-0.32532779816110935,-1.3872907391106368,0.7904114751248752,0.6187467830868858,1.743980876108961,0.9047665698765108,0.2500212719996189,-0.06666130816055826,0.053297044533135995,2.270406085358445e-13,1
"('112_60_mixed.fcs',)",579.9536656608128,-112.13726634239586,-91.98374512973419,-78.3325187635192,15.242658384678617,54.90023161996807,-9.55946187909654,-25.266828700461296,-25.997922467227056,-9.142233194492405,61.69612396639419,-33.54205522020128,-18.638913210157053,15.379150309048079,24.891319131049336,-2.6174762079790703,-19.547475996899152,15.765120400075443,-0.6004114518598005,1.8612520558233072,-19.98655436740612,24.513022764879434,-16.88914785794293,-0.7301157548147474,-4.126745402104952,4.192436932875438,-13.759521952043686,-47.44155562386861,-17.222213975897358,6.307051424923163,-14.135237893998424,-18.62503740912181,20.81904869101389,-2.171338801626055,19.938626116081203,9.284605362604033,-18.532293883438115,15.41563498254241,-9.471916773598478,3.676330067794165,-16.75516955766625,-1.870262955388199,-14.241957994829832,1.8382188990192525,-3.0008588365151416,22.007043103436583,0.420368562401932,9.658886125431149,0.06424571273210944,-19.939679736385173,-5.8513842447278055,1.07483540292849,2.6932049876210247,-1.2429063979900263,-8.834024867634298,-2.904455291059948,-1.5777036949615804,0.347097500430964,1.435388905057853,-3.5806752385846217,-1.8578172754996585,-2.598006224006351,-0.6577014530540204,0.9287618364761281,-1.7468579919369085,6.278871574874449,-0.5533397290929685,-0.5473654758361022,2.409198752564082,0.24140500021354505,-0.26643800088944936,1.2409356499952475,0.4812877182977662,2.255973186038318e-13,1
"('113_60_mixed.fcs',)",500.19782113343774,-73.9963377755646,-46.70972483100003,-72.47835576580265,30.591240045190645,1.1155424475559652,52.09368459904964,25.088897114624015,12.679277904475597,-31.413203297319946,7.268734237546493,-10.272678720306281,29.495731140130594,14.994892875145666,-2.9963323298171867,-16.736385953697628,13.578478622484226,15.864953712184803,-10.510840555516527,16.138911542157608,2.502434923295718,-15.435107681078204,-31.874362657888266,31.8342716136819,27.2102110424934,-11.502326718336548,12.412902888531676,17.111919892096452,-18.933785908039553,-24.574728631052412,-4.697717300560019,-4.988772651962483,2.0356759718651833,-5.3538361528423275,12.108132303317301,-15.787904936359597,-7.204530337568685,18.38189334522832,24.86949007322293,11.295605810677515,11.810059128045525,13.198036116506348,22.765970604151924,1.8365519142898488,-25.061626334320756,-5.716585274604277,2.423341278138615,-3.1684428430054243,7.391832678439135,15.908151497258913,0.22795957841397296,-3.046006217376893,14.862159345999064,-2.1225566203640653,-9.32050754127374,13.656917795806143,-6.530518588827277,0.45422483081350506,-6.007735437479083,2.4188590286878844,-0.23102658595094905,-0.9179945610917422,6.0349880267630365,-4.114988353744176,1.216929915692512,-6.282920653887704,1.9167590532675005,-1.6559201542633417,-2.0124363690009055,2.399633997457383,-0.43724951525456035,-1.0022597191560494,1.320798770067696,2.362554596402333e-13,1
"('114_60_mixed.fcs',)",515.005604644934,-99.87736026878291,-130.76002586963037,-55.3013435918525,9.237232109736285,21.66734975113343,0.23399002150802328,-10.538578096660302,2.5337139556873183,14.725169285303885,39.783037867359056,7.663957251984218,0.2632482484397026,-13.808695290954304,-15.395916219759563,3.9374421911663617,0.4479584480765473,23.684111803703924,14.44249800067183,-8.141880586901161,2.974691747721529,9.509912604596916,16.545268003664837,-1.2063984822068274,43.5728390522227,11.227607099699748,39.624374686914166,15.950908168138728,29.26520588258812,-7.090400507890149,10.106715410219033,-15.264732099483837,0.44388433571993247,15.354314680421833,-24.0347680413685,-3.784767578563602,5.8474190833411175,-9.940396893868677,-4.074765694450423,17.70733712923449,-3.0025007479676944,-13.454767172537856,23.923663904059055,16.222895260621705,17.86381932111243,-1.0312294177199028,5.451073263196594,5.268833816424121,2.9075468064363665,-6.2625861937756655,5.686220644194263,8.715127083129708,-4.358445019569654,1.3327583517025978,7.797140855689086,-17.129160091317175,-1.9643557991072171,5.498746816999709,13.397454352207976,1.3117815663998487,9.778547560834808,8.266460112588316,0.05949992359311959,-4.465789054819744,-2.3193231244320813,3.2170037449626174,-1.2797295066929486,2.777543888387571,1.3222158000197934,-0.21957283672167272,-3.1893469985841767,0.6471656511578363,-0.43982240792209226,2.220446049250313e-13,1
"('115_60_mixed.fcs',)",491.76107868278035,-90.55172187088368,-122.3327173311263,-55.68422787410964,8.107002518461725,-45.54860531449634,-7.63977805634701,-13.308269906992948,12.099622049273215,10.91691655748292,-21.60974874789836,-24.788831925985672,0.4657131043605798,-5.172169245782349,31.49438341382055,2.3850569117373226,18.93397994052355,-15.233893952877608,-6.169332889722788,-19.05708283176125,8.371792048116763,-27.43164682879216,19.326105966388635,-1.479552880205135,18.13585277160441,1.350246187950583,-12.97425379945412,17.145089575100624,-19.23838296647348,-25.839336713791532,-0.9384623223286753,29.809290674727407,3.543086537541269,-25.30593288031511,23.065345615512946,-11.02675669922639,12.349264086714012,-20.67275548882388,-10.224341223686444,7.888767191136925,5.62848581815976,18.26572770079008,-7.836264721796078,-17.883164251212097,20.52526576774747,6.732866593851554,-6.47539502981485,-20.37807562049249,-0.9588134179489955,-12.73679855832228,-9.297311774791389,-1.4669365847367835,-11.79945259467494,11.433067271971407,2.599804547571127,-6.816659419228547,-5.980827446303577,4.346199261412293,2.1457058196037853,3.6829094809839535,0.9737377680398538,-7.130124649569325,-8.956437783661741,2.2176617316292533,-2.0661062682754596,4.3484074764463125,1.3702499184223953,2.345587853003357,0.7224322193311585,-1.038088350084081,1.9725557116905486,-1.2713864204793608,1.9056682414898578,1.9628743075372768e-13,1
"('116_60_mixed.fcs',)",450.9429923286938,-115.02213938808889,-101.53881206728335,-80.24284965745686,39.316506425392205,-2.764518251513188,-12.942875562376926,-37.06523346456751,-25.448421037206572,30.80004567434414,-0.1123880352212474,6.9131832357474785,-28.205421595981917,-14.330772571135537,-13.14964397202038,-10.149432984666298,-4.963470156412561,-19.016952101545744,25.473253730545615,-18.27809439720275,-8.16717226736926,13.142491390585008,23.673007821025344,-3.21299426064163,-21.263802995833167,-9.345583243465171,4.972717247459303,12.834970829260296,-20.845953014692192,20.32739829271307,19.46378627590298,1.0329811418694992,-25.50928522082884,13.350312753971895,19.26571693914081,14.410396521746879,-5.760630584038508,11.023936660744459,-15.66580183794429,-4.360485178368144,15.941121879060985,-2.2896048581833472,-21.322851856002146,12.325866763292451,-13.604495256668791,-15.67286884439825,3.6814610564879953,-24.51393240479876,-0.9249787802875318,22.50384233744414,12.683523104996333,8.993930133819113,15.02087647916681,5.959320409309951,9.445928677219062,-0.6555385454064749,-2.9708090352549856,-1.86892435463673,-0.8546855530853348,-0.9683798485443429,4.001807302705243,5.621192044335114,4.605623471939191,2.7360193401356483,4.6080026119334905,0.7491958685956785,-0.3437640382475875,-3.041852796842951,0.909833952504834,-2.464882598185876,0.5971389523728021,-1.4039774742793059,-1.8011248594629492,1.9984014443252818e-13,1
"('117_60_mixed.fcs',)",1.9945123490023313,-143.62381521244157,-45.550952165209296,-17.802587147044488,68.96706294431249,-26.344735955776237,-18.4537330575763,15.50817984769407,-19.467242018926573,8.417163530732262,-2.910410113679278,4.162753760604071,-25.055886914746033,1.0316710004926164,14.462581593798447,30.54685594895244,24.47630785771579,-4.677958134368671,-6.718241499682939,-5.245218068447443,3.0214423506974106,-6.091991291239004,19.22103323955848,1.7091451703054181,-6.095182047404753,9.787724531087573,-29.993997919638716,-9.584687304247872,-0.5358751272269751,-17.9146910925122,-9.195177169338972,-0.07633816712020991,6.4657803025919875,24.37620538335621,-30.098221520066048,8.215335278325847,-8.767637853096144,-16.76743825616336,-15.801957405856736,-4.414930666717307,10.82354076021242,7.626297577850485,21.713633661524923,-10.13291323726658,-15.438543026043952,17.01235523646431,6.7357871638338,-7.794052747365196,-4.9592638834722065,3.467655726904678,6.331209034527117,-9.624654097112424,5.608758192516124,-21.445560162601957,3.215699890841692,-12.295185104549592,-20.187466786712296,-11.020415201896327,-5.464268342971274,-15.937153464754825,-10.647478236618783,4.02098403674048,2.2644564444339457,-2.620875171578891,-0.2980076184566611,-7.99387552906087,-0.3404899196122372,-3.7975517416877578,-2.7158585395725026,3.205461927322004,-0.8719991741341288,5.398138180749781,0.15943538566056303,2.1715962361668062e-13,4
"('118_60_mixed.fcs',)",-101.41727086213729,-127.95076268882701,-50.12888650289664,13.574097831533432,62.24877678938585,-27.56508221616234,3.4079706874734295,0.6474678603356452,12.710614123743227,20.882749525289373,0.9752431719207006,-17.3717225336568,-11.790038495568988,-15.951989147470249,8.965339867279711,17.62442156617241,1.7442901359158756,5.845066950696808,-13.051729296469535,-3.90297961749937,1.53786004078964,7.544197966868362,20.40764379906511,5.717483978426479,13.598132138069161,-5.862143838583679,8.643173039980681,3.296414396111368,8.191274070389216,5.07107979814666,7.2897743941097755,-8.699632724290808,16.523445615567375,5.373396102672418,1.2203622819100048,-8.8893235647343,6.624354163399944,-9.248064952766388,-7.669214114527326,-9.37555514224963,-22.083987888077722,-9.707913296078425,0.5713460152002452,-5.70130506954224,-6.527700550085196,-5.88686903360521,1.977352068205461,-0.1509867853506941,-2.036263981161982,2.167424459904988,-10.270810301325485,41.321835547931926,-7.090327773696098,0.60911499938954,-10.849242532353214,30.383905878596153,-7.294049498682612,-16.772591285851398,8.29052727442753,6.518891561636039,-13.292261186476956,-9.274262166053251,3.233861528967502,5.752570009076238,5.466437301215712,-6.6454555442100265,4.681702472634415,2.1330952150009743,-3.2119307620058857,-5.9449765025275685,2.1652146818145135,3.249284379772689,-4.1805239229707345,1.9584334154387761e-13,4
"('119_60_mixed.fcs',)",-222.60624417216496,-159.26078641913438,-5.214894493638518,7.866330876545049,67.29381547808998,9.035179014210202,8.996503721660648,-10.603240142662411,14.91491862782813,-11.296602154953298,14.326916831829175,-4.656610027263861,-8.615548855570935,13.439476170651247,9.34552702980012,-4.309137463472597,5.644920288956842,-0.40256743944613316,5.727325419913355,-12.316051528648895,9.291202238537789,-7.682131576266896,-15.426046304925219,-9.276210973466245,4.7735516936615,5.03134172438352,24.430331320438807,10.118334365202076,-3.0351365044369754,10.819365580301529,8.995199952627832,3.388199912449833,11.028222515891361,9.074460073511366,6.323826838564237,21.42849878373185,-5.2220835108636985,-11.044305731397452,-5.615505532380541,4.923991660492613,4.639290717488514,-12.800758833620762,-11.790524674620901,6.995229077089222,8.581440539054555,-10.045891256994821,10.389010207265414,5.31709025047735,-17.455343429549146,-2.5747706645608845,18.074882014306343,-28.427216717988635,-8.26204655390733,-3.672307520892484,-18.47691164861232,4.159777545205106,-16.38618986982095,5.0470315046289675,-5.904193440313859,17.307662673031906,-1.837968411215825,-16.763774868995128,-1.855456359855193,-15.268848413827698,9.211189772987353,-7.128747362714339,-0.4685298747119795,3.7587450657348156,6.984975660116078,-3.1364612379261594,9.379489201490799,0.8356055209332034,0.571157296513831,1.971756091734278e-13,0
"('120_60_mixed.fcs',)",-268.5970376632701,-169.90656616009625,23.325540433240143,12.488540995687952,101.21549346527185,18.222021946680655,15.757751417400552,0.5834023039036134,-4.66139771454008,-23.610934126666216,4.050996172548158,-0.7250932432738058,-15.950750364687876,-18.36110925305878,-14.229355736990623,-9.046856372261123,-2.1309447699284014,-9.02617902045439,0.11854363808690982,-1.974079550164122,-4.204393830947444,-0.9906505608834522,1.7137031563297525,0.9501772397541073,7.625480791175708,9.094581911683681,12.386128116081103,-5.5203403733576195,-0.3324084453643183,-4.174647180837496,7.306096209935728,-8.673164196895243,-1.1314314361553066,-13.493346600675435,-3.7596105132612245,4.51988260151015,-6.8648037359395495,5.966009127731967,8.926734067102482,8.340842351531462,0.7681949017416421,15.346996566158262,-2.8896338185901222,-5.17327173669686,-15.648153623448454,8.756884847162851,10.705415116640145,-5.043139638553222,0.9298262480087205,-9.666053819697876,20.453983249667434,6.141849517883859,-15.148466238655766,11.243586877583642,20.92190385028231,7.638616165399127,15.578812949430604,19.62950570631063,0.7438448584186128,-16.83727022577125,-7.665002771926423,-12.845256570360501,-5.220796932640877,0.6012057216884168,-8.485676740918304,-9.17922687523622,-21.218475738633316,4.245187271134171,-5.385870120887791,-3.588361506885875,0.26089024535497285,-1.3123571622257595,-1.5107789282701682,2.0161650127192843e-13,0
